ID,CreatedAt,Title,Excerpt
234601274,2020-10-13T04:28:50.939Z,走過路過看到就幫轉一下了,
234600596,2020-10-13T02:03:42.413Z,協尋AirPods,我的airpods定位最後在小木屋，請問有人昨天中午去吃飯有看到嗎？？（連殼不見，白色的殼），我去問小木屋了店員說沒看到
234599606,2020-10-12T17:08:16.249Z,明德晚上太high !?,前幾個禮拜開始晚上到了一兩點都還聽得到，各種嘻鬧的聲音持續不間斷，麻煩降低音量，顧及一下隔天要早起上課的人好嗎
234599286,2020-10-12T16:12:03.884Z,協尋藍牙耳機,晚上跑操場的時候耳機掉了，掉的是左耳，位置是在觀眾台那側，路過操場的好心人可以幫我注意一下嗎，拜託
234596918,2020-10-12T10:07:16.173Z,有路跑社的同學想要參加12月臺北馬拉松嗎？,我是香港來的僑生，我的香港朋友原本報名參加了12月的臺北馬拉松，但是因為疫情關係所以來不了。想要拜托我把兩個名額讓給想要跑但沒抽到的同學，有沒有路跑社的甚至其他同學有興趣？名額只有兩個喔，一個全馬名額
234595406,2020-10-12T05:43:24.925Z,一醫一樓到底能不能吃飯,今天我拿著剛買的便當在一醫一樓討論報告，結果被一個阿伯拍照，然後說吃完便當要拿到後面收好，我覺得勸導什麼的都可以接受，但我便當根本還沒開也還沒吃，就被拍照真的很不舒服，後來討論太晚到打鐘了，我就拿著便
234595251,2020-10-12T05:15:32.009Z,醫放週奕順軒預購倒數5天,大家安安，我們是醫放系呦～有宜蘭伴手禮名店奕順軒預購呦，（是我私心喜歡啦🤣🤣～），10/16（五）24：00表單截止，10/19（一）~10/21（三）三天晚上5.30～6.30至小麥廣場前座位繳錢
234595123,2020-10-12T04:51:01.587Z,韻德晚上椅子別用拖的！,如題....，韻德11樓以上的學妹們...，晚上椅子可以儘量不要用拖的嗎.... 樓下會產生很大的聲音，然後我朋友就會無法好好睡覺... 然後就開始各種方式傳訊息吵我....，為了讓我們大家都不會被其
234594274,2020-10-12T01:33:34.568Z,明德八樓洗衣房,請問有沒有人撿到黑色的內衣，昨天洗完衣服就不見了 好像是忘了拿或掉了，有的話幫我放在左邊烘乾機上好嗎，謝謝
234593018,2020-10-11T16:35:21.869Z,喝酒,那個大家在明德樓喝酒稍微克制一下不要影響到別人.，也不要太招搖或太吵.如果學校真的要辦你們也不是沒有辦法.不管是在寢室喝或一樓都一樣.別太誇張.大家互相體諒一下.就醬子大家聽一下勸.不要之後弄的大家都
234591920,2020-10-11T14:05:26.608Z,急！拜託好心人🙏🙏,有人在a7到校園這段路看到墨綠色的air pods pro 的充電盒嗎 ？
234589042,2020-10-11T04:16:55.409Z,學校又跳電啦,如題，還好這次是在白天跳電，不然真的受不了
234586907,2020-10-10T15:21:37.612Z,小情侶在自習室不要說話,今天23：20在自習室的那對小情侶，男的一直走來走去動來動去製造噪音，你們要說話可以出去說嗎 小小聲一樣是有聲音的
234586492,2020-10-10T14:17:23.434Z,問：個別申請機車停車證,因為已經錯過學期初團體申請停車證的時間，有去查過現在要申請機車停車證的話，是固定每週四某時段開放申請～那在我拿到證之前，機車該停在哪裡比較好啊？是不是不能停在機車停車場裡面？ಠ_ಠ
234583446,2020-10-10T03:43:43.701Z,雨傘拿錯,10/10早上約略11點耕心廣場seven，穿著牛仔外套的一位女生 你拿到我的折傘了
234582096,2020-10-09T17:02:47.387Z,聚德樓7樓的朋友請自重,夜深了，你們一大夥人像發瘋似的鬼吼鬼叫，能不能有點分寸^_^
234582070,2020-10-09T16:57:02.208Z,長大管樂週-鮮奶麻糬預購中！！！,I have a 鮮奶~，I have a 麻糬~，碰！ 鮮奶麻糬！！！，你們有喝過鮮奶 有吃過麻糬，但你們有吃過管樂社的鮮奶麻糬嘛，想吃吃看這神秘的味道嘛~，那麼 走過路過千萬不要錯過我們的，「管 
234578941,2020-10-09T07:13:34.106Z,甲蟲認領,據德515室樓上的住戶有人養甲蟲的嗎？剛剛有一盆甲蟲和飼料從樓上掉在515的陽台，然後現在甲蟲還活著，有發現自己家的甲蟲不見的人趕快來認領哦
234578211,2020-10-09T04:33:12.730Z,怪物彈珠,不知道有沒有人也玩怪物彈珠 剛好連假在宿舍的，邊緣人沒朋友想抽多人Q_Q
234578013,2020-10-09T03:48:31.046Z,cosplay,校內有人在玩cosplay 、漢服或蘿莉塔之類的嗎？如果有，有沒有興趣出角外拍？？男生也可以呦~
234576148,2020-10-08T15:51:23.438Z,問耶舞,大一新生，看到有耶舞的消息，是假日還是平日，還是就是聖誕節，會到幾點呀，之前的好不好玩，或者有人是因為耶舞認識在一起的嗎⊙ω⊙，還是耶舞都會是一堆情侶？？
234575636,2020-10-08T14:32:56.195Z,圖書館B1自習區遺失物?佔位?,這個箱子跟之前校外人士拿來佔圖書館位子的東西似曾相識？我看放在這裡好久了，都沒人認領，如果是同學的應該會拿走才對吧…，484要處理一下啊？要不然那幾個校外阿伯看館員好欺負，又會再入侵圖書館惹，（就不多
234573286,2020-10-08T07:44:50.378Z,有沒有人想住14樓雙人房,如題啦，室友想搬出去跟女友住，有人有興趣嗎
234569773,2020-10-07T15:32:01.725Z,錢包遺失,今天晚上7.~9.30有人在據德排球場撿到錢包嗎，一個綠色的皮夾，裡面有身份證等等的證件，如果有請聯絡我 非常感謝
234569227,2020-10-07T14:20:07.078Z,撿到手機,在候車亭對面的停車格撿到，已放到警衞室。
234566335,2020-10-07T05:45:07.509Z,請問一下,學校裡面的診所能看皮膚科嗎 學校的診所在哪裡
234566195,2020-10-07T05:19:22.120Z,鉛筆盒,同學你的鉛筆盒在工學院0306記得來拿哦
234565647,2020-10-07T03:24:08.927Z,如果明年開始 系上就沒有我現在上的必修 我可以現在直接不修嗎 （然後以後再用別的學分補）,因為不想修系上某個必修⋯⋯然後又聽到老師說我們是最後一屆把這堂課當必修的班，這樣我可以不要再修這堂了嗎，我在選課規定只看到了這條比較是在說這個情況⋯但這個規定好像又只適用重修或補修，拜託知道的人幫忙解
234565392,2020-10-07T02:26:17.324Z,蘊德樓9樓曬衣間,有一件牛仔落地長褲，如附圖，在中秋連假左右，曬在蘊德樓9樓曬衣間靠窗位子，今天要穿，才發現不見了，應該是有同學收衣服的時候不小心收到，希望有在這個位子跟時間點曬衣服的同學，可以幫我注意一下，如果有不小
234565238,2020-10-07T01:51:12.279Z,可憐的DRG,你媽是不是沒教你停車，真的可憐啊
234564453,2020-10-06T17:54:54.472Z,請問學校哪裡可以掃描檔案,如題，請問學校哪裡可以掃描東西後傳到電腦，（明德樓一樓似乎無法）
234564004,2020-10-06T16:41:01.355Z,【 雙躍關懷成長協會: 2020原鄉部落志工招募 】,原本滿心期待的大學生活是否偶爾使你感覺麻痺？在自我經營的道路上，是否常覺得心有餘而力不足？若你有同感：有個地方，就差你的一滴付出。有些人們，就等你的一絲熱忱。那兒是台東縣關山鎮的海端部落。在海拔340
234563946,2020-10-06T16:31:52.804Z,認真好奇為什麼,小弟認真問一下大家 學校不給同時辦機車跟汽車停車位的意義到底在哪 有些人就有兩種交通工具阿又不是無法繳兩種錢 還是公告說的一次限申請一種車位的意思不是這樣  雖然公告有說因為車位不夠 但機車停車場看起
234561909,2020-10-06T11:20:06.665Z,錢包遺失,今天下午錢包不知道在管院還是第二醫遺失皮夾，一打開就是女友照片的皮夾，拜託撿到的大大幫我送學務處，或是錢拿了再丟哪讓別人送...，所有證件在裡面，研究生要花時間精力去辦證件很心累...，謝謝大大了
234561349,2020-10-06T09:41:23.545Z,包包皮夾遺失,潘建辰同學你的包包還有皮夾等貴重物品掉在語言中心 我交到警衛室
234559979,2020-10-06T05:16:48.824Z,【醉會滑】長庚科大嘻研社迎新,活動時間：10/13（二） 7點開放進場，不論有沒有要參加社團，只要有興趣或想更加了解嘻哈文化都歡迎來玩ㄛ（´・ω・`），欸欸欸！這些人是瘋了吧？怎麼滑板也能⋯？嘻研社2020迎新派對 - Dcard
234559155,2020-10-06T02:13:49.209Z,徵個室友，原房的生活習慣差太多了..,呀哈囉各位，想找找看明德樓有沒有想換房的。目前缺一，現在的室友生活習慣差太多了。他們3、4點都還不睡而且還很吵... 真的受不了。希望能找到不會吵然後大概12點-1點之間睡覺的同學。
234558604,2020-10-05T20:04:03.310Z,想請問一下深耕藝文活動沒去還能再加選嗎,不好意思小弟菜雞，這禮拜有選到一個深耕人文活動，但是因為當天臨時有事情無法參加，查了一下學校是說一個學期可以選一個人文跟一個藝術，那我想請問一下如果我這次人文未參加，還能在這學期再加選另一個人文嗎
234558332,2020-10-05T18:12:39.057Z,聚德外是吵三小,為什麼到現在半夜還跟殺雞一樣，吵死人了，當別人不用睡覺是嗎
234557248,2020-10-05T15:11:26.324Z,全家！,安安咪那桑，那個消失的萊爾富，到底會變成什麼啊（還是已經（（開學到現在還沒去注意，會是全家嗎ʕ̡̢̡ॢ•̫͡ॢ•ʔ̢̡̢
234556578,2020-10-05T13:41:48.290Z,求tag,明德一樓今晚8.-9.多自習室右邊有個女的穿超少身材超讚，經過她的時候還一直摳自己的溝，求tag啦拜託各位
234552413,2020-10-04T20:09:15.627Z,明德一樓影印機,剛去影印明天要的東西，結果影印機故障卡紙，舍媽說要等明後天聯絡廠商..，我就上網查，花了半小時研究排除了，有人急用遇到卡紙可以發d卡，有空可以幫你排除ㄛ
234549250,2020-10-04T09:49:00.409Z,機車罩也會被幹走？！,欸欸學店生不都好野人嗎？怎麼手那麼不乾淨啊，連塊車罩也要偷，放個連假回來看到車被脫光光欸，傻爆眼
234545710,2020-10-03T15:17:34.285Z,情報：只要參加就可以讓自己技能滿點？！,哈嘍大家~，我們是彰友會的學長姐，令人期待的彰友返服又來啦，這次我們要服務的是埔鹽國小的三~六年級的孩紙，樓上揪樓下 厝邊揪隔壁，快快給他報名下去吧🤗，什麼是返服，返服就是所謂的返鄉服務，那我們彰友主
234542397,2020-10-03T03:17:10.618Z,明德五樓洗衣服,如題 我取完衣服後發現好幾件，運動服和背心都不見了，而且都是我最喜歡的...，如果是有人不小心拿到希望能放回洗衣室旁邊的，遺失衣物，拜託拜託
234540525,2020-10-02T15:21:02.311Z,今年的長庚帽t要出來了沒？,如題，這幾天好冷喔，想買一件帽t來穿，不知道2020年的長庚帽踢出了沒，有人知道嗎？
234537807,2020-10-02T04:41:30.925Z,學餐開冷氣？？,小妹今天終於可以回家烤肉，扛著行李箱爬完好漢坡，經過了學餐，（⁎⁍̴̛ᴗ⁍̴̛⁎）？嗯？一股涼意湧上來，是因為沒有人嗎？還是？？居然是開了冷氣？？？？？？？（ ･᷄ὢ･᷅ ），在這種空蕩蕩的連假，學餐開冷氣到底開
234536119,2020-10-01T16:32:19.775Z,深耕沒去到,想問各位學長姐 學校的深耕選到但沒去聽，這樣還能加選其他的深耕嗎？
234536013,2020-10-01T16:12:10.530Z,校內穿搭風氣,有人跟我一樣覺得長庚穿搭風氣很不盛行嗎？感覺很像高中生的聚集地 喔...本來就是長庚高中 去過蠻多學校大家都打扮的漂漂亮亮 反觀我們...雖然還是有些人蠻會穿搭的啦 有些女生穿的很有品味 男生也是有可
234535477,2020-10-01T14:48:48.493Z,有玩灌籃高手手遊的請進,有人知道為什麼連學校的wifi或是宿網進去都會顯示網路不穩定 tcp異常嗎，或是有什麼解決辦法，每次都要開熱點才能玩，只有這個遊戲會這樣而已
234535354,2020-10-01T14:29:28.576Z,想徵看看在原宿舍有睡眠困擾的室友,自己和室友作息不同，買了耳塞還是會被影響，都要等全寢睡著了我才睡得著，所以想找看看有相同困擾的人合住一間，公約只有一個：訂定某個時間強制關燈上床，未處理完的事要在房間外處理，或者有其他方案都可以提，希
234535052,2020-10-01T13:36:27.207Z,尋 Gogoro機車鑰匙,尋找 機車鑰匙 是一個圓圓的，上面吊著藏壽司的扭蛋機吊飾，拜託好心人們🥺🥺
234534966,2020-10-01T13:21:04.710Z,打擾大家 想問一下停車位的問題,不好意思 因為我是新生，最近遇到要不要辦停車位的問題（´･_･`），想問大家志清湖旁邊的車位通常都有空嗎？有的話或許我就不需要去辦裡面的了，而且通常都只會走進醫學大學 距離好像還好，覺得申請搞得有點複
234531922,2020-09-30T22:46:22.345Z,開車兜風,有沒有人想要開車兜風的，地點不限！
234530624,2020-09-30T15:22:10.783Z,掛號信被學校吃掉,有沒有人有掛號信地址標記好宿舍名稱跟寢室號碼，但還是可以被學校吃掉的經歷。真棒郵局以為投遞成功，但是過一個禮拜都拿不到問舍監也沒譜。重要的文件就這樣被搞丟了
234530546,2020-09-30T15:10:15.647Z,目睹機車（NAE-8307)被撞倒,今天中午大概12：10的時候，在機車停車場的最後面靠二醫那裡，看到一台TOYOTA WISH倒車撞倒DRG，雖然我不知道為什麼技術這麼差可以撞到，但我看他們好像沒有要留紙條的意思，還把車子搬來搬去的，
234530181,2020-09-30T14:14:12.357Z,中秋節全家711有開嗎🥮,如題，想請問一下，有人知道中秋連假四天科大全家和庚心711有開嗎🥺
234529306,2020-09-30T11:36:11.659Z,庚心廣場7-11撿到錢包,剛剛在7-11座位區撿到這個，應該是錢包，幫你交給店員了，失主快去認領吧
234528742,2020-09-30T09:50:27.659Z,人工智慧概論點名,欸不是，他是不會用線上點名嗎，一個一個念，他媽有144人欸
234528350,2020-09-30T08:42:53.871Z,韓國文化研究社參與意願,大家好，我們打算創一個韓國文化研究社，想知道大家的參與意願🤔，以下是我們大致的計畫⬇️⬇️⬇️，-，我們社課有四個主題：1.韓文學習：簡單的韓文入門（零基礎也），韓文歌跟唱學習，2.韓國文化體驗：韓
234526877,2020-09-30T04:28:58.687Z,最後一家的雷餐點,咖哩雞總共三塊雞，每塊一半以上都骨頭，請問菜也只給選兩樣是怎樣？一整個與實際差很多欸
234525850,2020-09-29T23:59:00.950Z,巧克力去哪了？,學校的飲料機在搞事欸，我點了一杯巧克力牛奶，結果出來的卻是一杯餿水，只有水跟麥芽味，沒有一點巧克力跟牛奶，在哭腰是不是==
234524863,2020-09-29T16:25:18.750Z,哪個王八蛋借走我的安全帽,大學了應該是不會有人幹走安全帽的吧，做這種缺德事小心2020遭殃，我就當做是借走的 但拜託記得要還啊啊啊啊，久久約個會安全帽消失是要我情何以堪，我男朋友的頭比任何頭都重要欸，真的沒辦法就只能看監視器有
234524588,2020-09-29T15:49:04.835Z,是幾個意思,啊學校就有吸菸區，你在明德外面紅磚抽，他媽是幾個意思，乾你奶奶
234522342,2020-09-29T09:20:55.900Z,學餐$65ㄉ皮蛋瘦肉粥,恩 長這麼大第一次看到這種的，差不多的價，差很多的料
234521838,2020-09-29T07:49:40.898Z,不好意思 再發一次,請問有沒有人撿到一件偏棗紅色有帽子的外套，背面和右胸前有金色的圖案，那件外套是高中的社團外套，我滿喜歡的，但是我不小心弄丟了，也忘記掉在哪裏，可能掉的地方都找過了（上普化的教室、小7、宿舍的失物招領等
234521004,2020-09-29T05:16:24.801Z,急！有人撿到鑰匙嗎？？在線等,我的一串鑰匙不見了，有我家的跟機車的，總共四把，有人有撿到嗎？？
234520976,2020-09-29T05:12:13.206Z,長庚大學路跑社⭐全社馬⭐來囉！,長庚大學路跑社重要的活動「電器盃反詐騙公益路跑」報名截至日只到9/30（三），就跟著長庚路跑社一起來熱血一次，揮灑青春的汗水‍️，活動資訊：日期：2020/11/29（日），地點：大直美堤河濱公園，競
234520902,2020-09-29T04:58:33.240Z,找尋研究受試者 賺零用錢嘍～,這是長庚科大學生的研究計劃，有興趣的幫我點進去看看就可以嘍～謝謝！，擔任受試者 賺賺零用錢 - Dcard
234520728,2020-09-29T04:25:34.743Z,拾獲學生證,在候車亭撿到的，已經拿去圖書館櫃台嘍
234520425,2020-09-29T03:21:09.054Z,工院11F火災？,想問有沒有工院發生火災的掛啊？早上經過圖書館發現圖書館不給進
234520317,2020-09-29T02:59:12.367Z,#問卷 電腦模擬標準化病人之系統評估,填答對象：醫學系、中醫系、護理系，此研究欲了解電腦模擬標準化病人系統功能的滿意度，因此針對醫療照顧相關受訪者進行問卷調查。受訪者酬勞：每10位有效問卷會抽出3位受訪者，每1位給予200元便利商店禮券
234520294,2020-09-29T02:54:04.915Z,二醫PBL教室遺失外套,9/28（一）在二醫PBL教室，有人有看到這件黑色外套嗎ಥ_ಥ，另外想問一下在二醫不見的東西要去哪裡找失物招領，感覺大家找到也懶得走到學務處⋯⋯
234519175,2020-09-28T17:26:19.891Z,據得604是有殘障嗎？？？？,半夜椅子一直拖來拖去，是坐輪椅是不是==，已經不是第一天了，只是明天早八被你這樣吵心情超級差的啦，給你個友善的笑臉^_^^_^
234518832,2020-09-28T16:26:59.935Z,擾民的低能,明德543房（？）的TM不要半夜一直敲地板好嗎，e04，拜託有同理心可以嗎，如果我沒眼幹看錯平面圖
234516692,2020-09-28T10:55:03.846Z,誰的AirPods掉了？,在好漢坡入口附近，趕校車所以放在旁邊柱子上哦
234514917,2020-09-28T05:10:35.045Z,這個又有什麼停車障礙啦？,我真的不懂，讀到大學了還對「好好停車」有理解障礙嗎？一台車當兩台停，還用ㄊㄇ的碟煞鎖
234513821,2020-09-28T00:28:10.763Z,停車證,同學你的停車證在圖書館4樓的大桌子上ㄛ
234513308,2020-09-27T18:05:31.546Z,誰的內褲,誰的內褲 在明德0537前面 紅色三角 還在原地
234512880,2020-09-27T16:40:43.840Z,6樓 誰拿錯我的雨傘,雨傘母湯亂拿啦！我很寶貝我的雨傘ㄟ，記得來換你的傘
234512430,2020-09-27T15:34:23.731Z,空手道社期初社大,哈囉9/28（一）是空手道社的期初社大，歡迎對空手道有興趣的捧油來了解、體驗~，日期：9/28（一）19：00-20：30，地點：B1韻律教室，歡迎大家前來玩耍～（⁎⁍̴̛ᴗ⁍̴̛⁎），上大學後仍然想
234512353,2020-09-27T15:26:10.665Z,明德樓地下室,各位學長姐好，小弟剛剛在明德樓地下室繞了一圈才找到上樓的電梯，請問是只有一台電梯（靠近自修室）可以上樓嗎，還是靠全家的那一排也可以，感謝各位解答
234510183,2020-09-27T08:44:24.445Z,下雨,這幾天一直下雨只能窩在宿舍吃泡麵，有人願意幫我買便當嗎
234502703,2020-09-26T00:55:41.123Z,為什麼西概今年沒人選啊,以前是超多人搶修的課耶，分數不錯又蠻涼的，為什麼今年突然沒人要選，有沒有掛
234498263,2020-09-25T07:22:23.774Z,想請問大家 知道要怎麼加選「基礎英文作文」的課嗎😭,如題，希望知道的人可以跟我說🥺，拜託拜託拜託了
234497605,2020-09-25T05:36:07.684Z,想參加桌球社,想請問學校桌球社現在還有在招收人嗎？因為看學校的社團網頁有看到，可是網路上的資訊停在兩三年前，自己之前去活動中心地下室也沒看到社辦（也可能是我沒認真找）雖然非大一但想每週花點時間打打桌球運動一下～希望
234496965,2020-09-25T03:41:42.761Z,請好心人回答,很多老師都說有把上課的內容錄下來放到e-learning 可是我每次上去看都只看到ppt檔，是只有在隔離的才看得到嗎…，我記得有老師說其他同學也可以用來複習
234495871,2020-09-24T19:01:22.260Z,懇求尋找家當！,如題，有沒有好心人在管院撿到一個上面有個粉色青蛙黑色腰包啊～#重點提醒，#粉色青蛙，#黑色的，#腰包，我朋友不小心在管院丟了他的包包，聽說他的家當都在裡面，拜託大家如果看到，請記得告知 最後感謝大家️
234494237,2020-09-24T14:35:50.369Z,安靜 謝謝,真的不要把校車當聊天室欸，不知道是聊要辦宿營的還是定義遊戲的，哦對我就爛沒跟他們講，因為已經有人在院區候車亭講過一次了，講再多次也沒用，一堆人在看你們 你們也沒自覺啊，臉皮有夠厚，——————————
234493678,2020-09-24T13:18:11.311Z,體育評價,我是今年的大一新生...基本上到處爬了不少文看了選修通識之類的評價都覺得還算OK，可是查體育是真的不怎麼查得到，這個意思是我們學校大一二的必修體育都還算甜嗎，這學期的課是給莊上的，但也想透過學長姐了解
234493569,2020-09-24T13:03:12.768Z,想要加熱舞社～,高中時就覺得熱舞社學長姐好帥，但很怕沒有基礎會不會很難跟上啊，以前看覺得Popping超帥的！！
234493081,2020-09-24T11:43:44.646Z,請問有人撿到紅外套嗎,不好意思，請問有沒有人看過一件紅色有帽子的外套，燙金圖案在背面，可能是在C0201R上完普化後忘記拿，或是忘在小7座位區，但是我隔一天去找的時候都沒看到，失物招領系統也沒看到，拜託各位大大ㄌ🥺
234492009,2020-09-24T08:38:06.083Z,有人想換室友嗎哈哈,如題，有沒有人想離開現在室友的問個
234491774,2020-09-24T07:56:24.916Z,學生證哦,我該拿到哪裡給你ㄋ⋯？在醫院附近撿到的
234491336,2020-09-24T06:40:11.176Z,長庚被入侵..?,最近好常被問關於宗教信仰的事，連續兩天了欸…，覺得無言
234486742,2020-09-23T13:12:44.931Z,急尋！,請問有人撿到錢包嗎？大概在學餐圖書館管院附近掉的。
234485816,2020-09-23T10:44:25.709Z,(已解決)請問有人撿到白色隨身碟嗎😢,請問有人撿到白色隨身碟嗎？有可能是我昨天上完電腦課忘記拔了，地點是B0301，今天回教室找找不到了，學務處失物招領也沒有，所以上來問，有掛一個藍色的吊飾，上面有一隻黃色小鴨，如下圖，大概像這樣，使用很
234483545,2020-09-23T04:47:44.431Z,新手加入吉他社好嗎？,本人樂理不是太好，但覺得會彈吉他的人都好有氣質好文青，但因為樂譜方面實在太爛，所以都沒敢嘗試，想請問對於我這種加入吉他社合適嗎，會不會去大家都很會彈？通常他們都有固定的社課時間嗎？還是私底下自己約練？
234482828,2020-09-23T02:46:24.260Z,日文,每年都有人不信邪修日文欸，N2考過結果被當掉的學長路過
234481321,2020-09-22T16:34:46.404Z,＃問 圖書館狀態歸架,沒有要借，只想要稍微看一下內部排版跟內容，查詢結果顯示「已借出或不能外借」點進去又顯示「歸架」那這樣他到底是在不在圖書館？查了很多關鍵字，都沒有找到歸架到底是什麼狀態，有去圖書館找過了沒有看到，當下沒
234480564,2020-09-22T15:11:25.838Z,請問有人有撿到airpods嗎🥺,請問有人在一醫撿到AirPods嗎？黑色矽膠殼的，沒有吊飾也沒有圖案，有看到的或是有撿到的可以麻煩在下方留言嗎，拜託各位大大了，好心有好報🥺
234480138,2020-09-22T14:23:57.767Z,[轉發/填問卷拿好禮] ＜注意力不足過動危險群大學生之執行功能與心智理論關聯性研究＞研究邀請函,"＊誠摯邀請20-25歲且目前在大台北地區就學的""大學生""參與本研究、填寫本問卷。＊填寫""有意參與後續研究""、完成個人資料表，且符合受試條件者，可獲得一百元禮券或現金（之前完成問卷的人也適用！不必重複填"
234480064,2020-09-22T14:14:30.355Z,徵求 禮拜四 五點以後沒課的人,如題~，對運動或是足球有興趣的同學，可以一起來上這堂！，鄭老師人很好~，人數不足沒有開成的話，學校規定要過一個學期還是兩個學期才能再開，想一起運動、上體育課或是踢球的同學，趕快來加選！！！！！，（´∩
234479675,2020-09-22T13:26:23.836Z,轉系生,請問有從管院轉到醫學院的學長姐嗎
234479530,2020-09-22T13:08:24.422Z,求機車停車場的帥哥,今天晚上約莫7：30我騎車載我朋友回學校，一騎上停車場的斜坡就有一個美男子印入眼簾，被他迷人的臉震懾到的我差點載著朋友撞安全桿。那個男生穿著灰色帽踢，黑色褲子，盤腿坐在機車場靠近校門口的水泥圍牆上，低
234476651,2020-09-22T05:59:21.936Z,9/25 排球校隊 徵選,排球校隊一年一度的徵選來囉，️想要成為我們的一份子嗎，️想要擁有更精湛的球技嗎，️想要代表長庚出去比賽嗎，那9/25就快來找我們徵選啦，時間：9/25 （五），18：30 報到&熱球，19：30 開始
234475740,2020-09-22T03:33:22.703Z,光火藝術社 期初社大,長庚大學《光火藝術社 期初社大》相信大家都很興奮的期初社大來嘍，時間：9/24（四）18：30進場 19：00開始，地點：活二玻璃地，費用：免啦～～～🥳，想知道要怎麼把道具玩得神乎其技嗎，想要看學長
234475662,2020-09-22T03:22:21.105Z,長庚健身房,我大一菜雞啦，昨天去健身房練一發，才發現怎麼會有健身房這麼爛的，比我公立高中健身房器材還不全。不過一學年600確實很便宜，有沒有什麼管道可以跟校方說要更新器材啊？
234475254,2020-09-22T02:15:31.617Z,AirPods 不見,下面那個銀色的airpods掉在明德不見了，拜託大家撿到記得聯絡我 拜託🥺
234475174,2020-09-22T01:59:44.051Z,會不會停車啦,停車不能看一下是不是？第一天來的ㄇ，停成這樣就算了，人家還不能移車（￣ー￣）
234475029,2020-09-22T01:31:12.496Z,能不能好好停車🙄🙄🙄,就問一句車主停車的時候不覺得自己很特別嗎
234474324,2020-09-21T18:08:45.990Z,可以把課還我嗎,剛剛兩點請問有人搶到我的星期二的社會心理學嗎 能不能還我 我大四了好不容易跟人家換到課 一點加選選不到了
234474105,2020-09-21T17:21:35.279Z,長庚大學路跑社9/24期初社大,🤜邁出熱血的第一步🤛，路跑社期初社大倒數3天啦！，想知道路跑社的社課內容嗎？想知道我們有哪些學習活動嗎？加入路跑社不只可以和朋友們一起跑步運動，還可以自己自己打造更好的體態、擁有健康的生活，更能交
234473463,2020-09-21T15:50:48.501Z,明德宿舍擾民,e04住四樓瘋狂在寢室唱歌的，祝你大學第一學期就被21。唱歌難聽就算了，還那麼大聲，是怎樣？
234470007,2020-09-21T07:59:17.593Z,錢包遺失,請問有人今天上午10.左右在學餐第二家早餐店附近或是任何地方撿到錢包嗎？外觀是灰色方形有拉鏈的短夾，內有現金、證件、提款卡。已到一醫警衛室及學務處問過了沿路也已經找了3次以上，希望有撿到的好心人幫我送
234469509,2020-09-21T06:46:08.326Z,圖書館遺失$500的同學,在工院往圖書館的路口附近撿到$500唷，已送至圖書館櫃台，遺失的同學快去領取≥﹏≤
234468481,2020-09-21T04:08:27.373Z,徵求羽球同好,小弟我是研究生，因為身邊沒有打球的同伴，也不知道有沒有系隊能夠一起打，所以想請問一下有沒有研究生或助理平常能夠一起打球的？順便請問一下學校這學期羽球館的使用時間，希望有好心人底下留言，感謝感謝
234464991,2020-09-20T13:50:52.858Z,檢查一下洗衣機喔,你各位丟衣服洗前檢查一下口袋，有沒有東西好嗎？剛剛去洗衣服，往下一探，就看到一個口罩在裡面，嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔，誰想要自己的衣服跟別人的口罩一起洗啊啊啊（눈‸눈），洗完也檢查一下有沒有衣服忘記拿
234462249,2020-09-20T05:58:29.083Z,阿勞大戰？？,剛剛看到薄膜球場一堆阿勞在打球，還有很多阿勞在旁邊抽煙，還有大大的橫布條寫著桃園國際阿勞體育競賽，今年學校應該會給我們辦校長盃了吧？？
234458484,2020-09-19T13:13:14.523Z,通識,想請問一下很多人想上的哲學與文化，上課大概在上些什麼呢？想問這禮拜第一堂課老師講了些什麼呢？
234458453,2020-09-19T13:07:18.924Z,修瀏海,最近瀏海又開始長長了，但自己修又挺害怕的，想請問長庚的學生有推薦哪間理髮店修瀏海比較便宜嗎？
234456237,2020-09-19T06:15:51.360Z,長庚大學跆拳道社 期初社大,大家好啊，過了一個暑假，是不是很久沒有動動身體了呀？我們即將在9/22（二）19：00開始/18：30報到 ，舉辦期初社大，地點️學生活動中心B1庚心韻律教室，歡迎有興趣的人來體驗看看，沒有基礎也沒關
234451937,2020-09-18T13:28:47.445Z,A8遺失的學生證,今天下午在A8撿到一個學生證，三年級，卡夾有偶像團體照，好像是資工系的吧。我直接拿給站務員了，如果妳出站後感到不安的話希望看到這個可以感覺好點。不過我太晚發了，有可能妳已經拿回了🤣
234451597,2020-09-18T12:38:25.985Z,通過英文畢業門檻的獎金什麼時候會發下來？？,之前考了多益也通過畢業門檻了，只是學校什麼時候才會把錢發下來，最近生活有點拮据
234450945,2020-09-18T11:03:54.294Z,有關於收課或交換通識課,這幾天看到一堆人在二手版上要收課或換課的消息，真的有人成功過嗎？我的經驗都是被搶走欸幹：），以下開放大家討論分享，這篇僅供後世參考：）
